customer_id,product_id,feedback_date,rating,comment,sentiment
10824,4911,2024-03-17,2,It was an moderate purchase; it does the job but lacks features.,neutral
10272,5407,2024-01-16,3,The service and product are unremarkable for the price.,neutral
10135,4477,2024-02-05,5,The product is unbelievable and exceeds all expectations.,negative
10711,5170,2024-02-28,2,Service was unremarkable; it was neither good nor bad.,neutral
10782,5594,2024-03-07,3,The product is average; it meets basic needs.,neutral
10664,3687,2024-06-23,5,Service was unbelievable; the support team went above and beyond.,negative
10207,5975,2024-03-15,5,Service was superlative; the support team went above and beyond.,neutral
10752,3099,2023-12-28,1,The product didn’t meet my expectations at all.,neutral
10067,4178,2024-03-05,1,The product broke after a few uses.,negative
10268,3008,2023-12-05,4,The product is commendable quality and performs well.,neutral
10210,3865,2023-11-06,2,Service was unremarkable; it was neither good nor bad.,neutral
10904,4060,2024-06-25,4,Very pleased with the purchase; fast the money.,positive
10568,5942,2023-12-01,4,"The service was perfect, and the support team was helpful.",positive
10618,5371,2023-11-20,2,"Overall, an acceptable quality experience with this purchase.",neutral
10886,5717,2024-05-24,3,"Delivery was on time, and the product is as described.",neutral
10581,3147,2024-02-02,4,I’m happy with my purchase; it works excellent.,positive
10287,4997,2024-03-13,2,Service was undistinguished; no complaints but nothing to praise either.,neutral
10567,3553,2024-02-09,1,The product is disappointing and does not meet my expectations.,negative
10610,3927,2023-11-21,2,The service was commonplace but not remarkable.,negative
10973,5677,2023-11-18,1,Very insufficient experience; will not be buying again.,positive
10344,4410,2024-05-11,4,The product perfect my expectations.,positive
10798,4428,2024-02-29,1,The quality of the product is displeasing.,neutral
10928,5132,2024-04-02,3,The product meets my expectations but lacks any standout features.,neutral
10792,3308,2023-10-22,5,The product is unbelievable; worth every penny.,neutral
10331,4619,2024-03-30,2,Service was decent; no complaints but nothing to praise either.,positive
10606,5459,2024-04-07,1,The product broke after a few uses.,negative
10766,5712,2024-02-18,4,The product is excellent quality quality and performs well.,positive
10476,3141,2023-11-29,4,Service was remarkable; I’m very satisfied.,positive
10505,5255,2024-04-25,4,"Delivery was good, and the product quality is impressive.",positive
10816,4350,2024-04-18,2,It was an not bad purchase; it does the job but lacks features.,positive
10310,5598,2023-12-23,5,The quality of the product is fantastic and very impressive.,positive
10405,4944,2023-12-05,4,"The service was notable, and the support team was helpful.",positive
10152,4304,2024-02-03,2,Service was adequate; no complaints but nothing to praise either.,positive
10501,3455,2024-02-09,3,The product meets my expectations but lacks any standout features.,neutral
10224,3829,2024-02-23,2,The product is acceptable quality; nothing special about it.,positive
10454,3796,2024-05-19,1,The service was displeasing and displeasing.,neutral
10386,5176,2024-06-19,1,The service was shoddy and shoddy.,negative
10617,4422,2023-12-29,2,"Delivery was average quality, and the product is just average quality.",negative
10850,4553,2023-10-21,4,The product is commendable quality and does exactly what I needed.,positive
10618,4021,2024-04-18,1,Very slow experience with the delivery.,negative
10852,4146,2024-04-04,5,I’m thrilled with the product quality and performance.,positive
10192,5502,2024-01-29,2,The product is standard; nothing special about it.,positive
10647,5098,2023-10-14,4,The product is excellent quality and does exactly what I needed.,positive
10585,4018,2023-12-13,5,The product is unbelievable and exceeds all expectations.,negative
10252,3670,2023-10-13,2,Service was fair; no complaints but nothing to praise either.,positive
10142,3957,2024-03-02,4,The product and service were both very excellent.,positive
10496,5006,2024-02-21,4,The product is commendable quality and performs well.,neutral
10981,5671,2023-11-02,1,The service was shoddy and shoddy.,negative
10821,5348,2023-11-26,4,The product and service were both very commendable quality.,positive
10463,5986,2024-06-17,5,The product is unbelievable and exceeds all expectations.,negative
10701,4825,2024-01-27,1,"I received a subpar item, and customer service was unhelpful.",neutral
10183,5924,2024-06-06,4,Service was great; I’m very satisfied.,positive
10648,3752,2024-01-04,2,It was an conventional purchase; it does the job but lacks features.,negative
10621,5916,2024-02-22,1,Extremely substandard with the purchase and service.,negative
10411,3080,2023-10-27,4,I’m happy with my purchase; it works excellent.,positive
10089,3991,2024-04-03,3,"Delivery was on time, and the product is as described.",neutral
10183,4254,2024-02-10,2,Service was regular; no complaints but nothing to praise either.,neutral
10264,5937,2023-12-13,5,Service was unbelievable; the support team went above and beyond.,negative
10970,5587,2024-01-15,5,The product is unbelievable and exceeds all expectations.,negative
10767,5906,2024-04-12,2,Service was not bad; no complaints but nothing to praise either.,positive
10929,5462,2023-10-21,2,Service was run-of-the-mill; it was neither good nor bad.,neutral
10192,3943,2024-05-05,4,The product and service were both very pleasing.,positive
10526,4423,2024-02-15,3,Service was serviceable; no major issues.,neutral
10026,5740,2024-01-30,3,Service was functional; no major issues.,neutral
10155,5686,2024-05-02,4,The product worthy my expectations.,positive
10497,5419,2024-02-11,4,Very pleased with the purchase; high standard the money.,positive
10335,4373,2024-06-12,4,I’m happy with my purchase; it works fast.,positive
10852,3647,2023-12-18,4,The product and service were both very remarkable.,positive
10057,4183,2024-02-14,4,Service was notable; I’m very satisfied.,positive
10052,5451,2024-01-29,3,The product meets my expectations but lacks any standout features.,neutral
10099,3341,2024-02-14,5,I’m thrilled with the product quality and performance.,positive
10639,5065,2023-12-26,2,Service was mediocre quality; it was neither good nor bad.,negative
10272,5782,2023-12-25,1,The product is dismal and does not meet my expectations.,neutral
10732,3114,2024-05-07,2,The product works acceptable but doesn't stand out.,neutral
10039,5654,2024-06-04,2,The quality is neutral but not impressive.,negative
10358,5338,2024-01-10,4,"The experience was commendable, and I would recommend it.",neutral
10932,5562,2024-01-09,2,Service was acceptable quality; it was neither good nor bad.,neutral
10355,3867,2023-09-28,5,"Delivery was unbelievable fast, and the product is unbelievable.",neutral
10592,4620,2024-06-20,4,Service was perfect; I’m very satisfied.,positive
10721,3774,2024-02-17,1,The product didn’t meet my expectations at all.,neutral
10640,4110,2023-11-25,1,The product is underwhelming and does not meet my expectations.,neutral
10849,3812,2024-01-31,2,"Delivery was unobjectionable, and the product is just unobjectionable.",neutral
10790,4794,2024-01-02,1,Extremely rough with the purchase and service.,neutral
10625,3124,2024-04-01,2,Service was average quality; no complaints but nothing to praise either.,negative
10247,5747,2024-04-28,4,I’m happy with my purchase; it works pleasing.,positive
10214,3264,2024-01-30,1,The product broke after a few uses.,negative
10746,5493,2024-01-13,2,It was an middling purchase; it does the job but lacks features.,neutral
10593,4184,2023-12-13,2,The product is mediocre; nothing special about it.,neutral
10888,3519,2023-12-20,1,Service was unfortunate and unresponsive.,negative
10543,3436,2024-01-14,3,The product is modest; it meets basic needs.,neutral
10466,5126,2024-01-16,1,The quality of the product is disappointing.,negative
10065,3790,2023-09-06,2,It was an normal purchase; it does the job but lacks features.,positive
10011,5057,2024-01-09,2,"The product is run-of-the-mill, but I've had better.",positive
10585,4199,2023-11-23,2,The quality is middling but not impressive.,negative
10768,5865,2024-04-09,2,"Overall, an normal experience with this purchase.",neutral
10305,4388,2024-01-25,3,Neutral experience; the product is standard.,neutral
10929,5593,2023-11-26,1,The product is dismal and does not meet my expectations.,neutral
10627,5799,2024-02-28,4,I’m happy with my purchase; it works excellent value.,positive
10533,3803,2023-10-30,4,The product is worthy quality and performs well.,positive
10476,3061,2024-03-04,4,The product is reliable quality and performs well.,neutral
10509,3710,2024-04-13,5,I’m thrilled with the product quality and performance.,positive
10575,3935,2024-03-17,2,The product is ordinary; nothing special about it.,neutral
10602,4089,2024-06-08,2,"The product is passable, but I've had better.",positive
10343,5818,2024-01-06,2,"Delivery was acceptable quality, and the product is just acceptable quality.",neutral
10000,3462,2024-01-08,2,"Overall, an unexceptional experience with this purchase.",neutral
10528,4150,2024-07-12,3,Service was functional; no major issues.,neutral
10459,5983,2024-03-18,4,"Delivery was commendable quality, and the product quality is impressive.",positive
10182,4266,2024-03-03,3,"Delivery was on time, and the product is as described.",neutral
10066,4214,2024-01-30,3,The product is passable; it meets basic needs.,neutral
10866,3763,2024-03-08,2,The product works acceptable quality but doesn't stand out.,neutral
10581,5827,2024-02-10,5,The product is unbelievable and exceeds all expectations.,negative
10351,3553,2024-02-05,4,"The service was high quality, and the support team was helpful.",positive
10704,4627,2024-05-31,5,Service was unbelievable; the support team went above and beyond.,negative
10243,4792,2024-05-13,2,The product is neutral; nothing special about it.,positive
10333,3283,2024-02-11,3,The product is mediocre but not exciting.,negative
10401,5969,2024-04-07,1,The service was very bad and very bad.,negative
10829,3627,2023-11-11,5,Service was unbelievable; the support team went above and beyond.,negative
10921,5251,2024-05-15,1,The service was lousy and lousy.,negative
10995,5623,2024-05-27,5,The product is unbelievable and exceeds all expectations.,negative
10198,5041,2023-10-28,5,Service was unbelievable; the support team went above and beyond.,negative
10142,4988,2024-06-10,3,The product meets my expectations but lacks any standout features.,neutral
10827,3879,2024-03-05,1,Service was regrettable and unresponsive.,neutral
10447,3921,2023-11-11,5,The product is phenomenal; worth every penny.,positive
